title,summary_impact,json,link
MIG - Ngôi sao của ngành Bảo hiểm Phi nhân thọ,"MIG được đánh giá cao trong ngành bảo hiểm phi nhân thọ do vị thế thị trường, tăng trưởng doanh thu, và chiến lược phát triển bền vững. Tăng trưởng doanh thu phí bảo hiểm phi nhân thọ dự kiến 12% năm 2018 và vị thế top 10 ngành có ảnh hưởng tích cực đến định giá DCF.","{
  ""title"": ""MIG - Ngôi sao của ngành Bảo hiểm Phi nhân thọ"",
  ""summary_impact"": ""MIG được đánh giá cao trong ngành bảo hiểm phi nhân thọ do vị thế thị trường, tăng trưởng doanh thu, và chiến lược phát triển bền vững. Tăng trưởng doanh thu phí bảo hiểm phi nhân thọ dự kiến 12% năm 2018 và vị thế top 10 ngành có ảnh hưởng tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Doanh thu phí bảo hiểm phi nhân thọ dự kiến tăng 12% năm 2018"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""Vị thế top 10 ngành bảo hiểm phi nhân thọ uy tín""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""Giá nguyên vật liệu tăng mạnh"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://vietstock.vn/2018/12/mig-ngoi-sao-cua-nganh-bao-hiem-phi-nhan-tho-582-643618.htm
Những lý do giúp Bảo hiểm Quân đội cán mốc doanh thu 2.000 tỷ,"Thành công của Bảo hiểm Quân đội (MIC) trong năm 2016 với doanh thu 2.000 tỷ đồng, tăng trưởng 24%, và mở rộng thị trường miền Nam giúp cải thiện kỳ vọng dòng tiền, tác động tích cực đến định giá DCF.","{
  ""title"": ""Những lý do giúp Bảo hiểm Quân đội cán mốc doanh thu 2.000 tỷ"",
  ""summary_impact"": ""Thành công của Bảo hiểm Quân đội (MIC) trong năm 2016 với doanh thu 2.000 tỷ đồng, tăng trưởng 24%, và mở rộng thị trường miền Nam giúp cải thiện kỳ vọng dòng tiền, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Doanh thu tăng 24%"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""Tăng thị phần do mở rộng sang miền Nam""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""Giá nguyên vật liệu tăng mạnh"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""Hoãn dự án xây dựng nhà máy mới"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://vneconomy.vn/nhung-ly-do-giup-bao-hiem-quan-doi-can-moc-doanh-thu-2000-ty.htm
MIG: Tổng Công ty cổ phần Bảo hiểm Quân Đội - MIC - Hồ sơ doanh nghiệp,"Hồ sơ doanh nghiệp ổn định, không có yếu tố ảnh hưởng đến DCF được đề cập trong bài viết.","{
  ""title"": ""Tổng Công ty Cổ phần Bảo hiểm Quân Đội - MIC - Hồ sơ doanh nghiệp"",
  ""summary_impact"": ""Hồ sơ doanh nghiệp ổn định, không có yếu tố ảnh hưởng đến DCF được đề cập trong bài viết."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://finance.vietstock.vn/mig/ho-so-doanh-nghiep.htm
"MIC chi trả 2,4 tỷ đồng bồi thường bảo hiểm tai nạn tổ bay cho phi công","Chi trả bồi thường bảo hiểm tai nạn tổ bay có thể tác động đến ổn định dòng tiền và rủi ro kinh doanh, ảnh hưởng tích cực hoặc tiêu cực đến định giá DCF tùy theo mức độ rủi ro.","{
  ""title"": ""MIC chi trả 2,4 tỷ đồng bồi thường bảo hiểm tai nạn tổ bay cho phi công"",
  ""summary_impact"": ""Chi trả bồi thường bảo hiểm tai nạn tổ bay có thể tác động đến ổn định dòng tiền và rủi ro kinh doanh, ảnh hưởng tích cực hoặc tiêu cực đến định giá DCF tùy theo mức độ rủi ro."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://cafef.vn/mic-chi-tra-24-ty-dong-boi-thuong-bao-hiem-tai-nan-to-bay-cho-phi-cong-20230228164957234.chn
"Bảo hiểm Quân đội (MIC) bị phạt 115,9 triệu đồng do vi phạm liên quan đến thuế","Vi phạm thuế và xử phạt hành chính ảnh hưởng tiêu cực đến khả năng thanh khoản và hiệu quả kinh doanh, làm giảm định giá DCF.","{
  ""title"": ""Bảo hiểm Quân đội (MIC) bị phạt 115,9 triệu đồng do vi phạm liên quan đến thuế"",
  ""summary_impact"": ""Vi phạm thuế và xử phạt hành chính ảnh hưởng tiêu cực đến khả năng thanh khoản và hiệu quả kinh doanh, làm giảm định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Doanh thu quý 1/2025 đạt 992 tỷ đồng, tăng 16% so với quý I/2024."",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://cafef.vn/bao-hiem-quan-doi-mic-bi-phat-1159-trieu-dong-do-vi-pham-lien-quan-den-thue-18825050222354284.chn
Bảo hiểm Quân đội (MIC) ước chi trả 230 tỷ đồng do bão lũ,"Bão lũ gây tổn thất tài sản và thiệt hại cho khách hàng, làm giảm giá trị hiện tại của công ty và ảnh hưởng đến dòng tiền dự kiến, làm giảm định giá DCF.","{
  ""title"": ""Bảo hiểm Quân đội (MIC) ước chi trả 230 tỷ đồng do bão lũ"",
  ""summary_impact"": ""Bão lũ gây tổn thất tài sản và thiệt hại cho khách hàng, làm giảm giá trị hiện tại của công ty và ảnh hưởng đến dòng tiền dự kiến, làm giảm định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/bao-hiem-quan-doi-mic-uoc-chi-tra-230-ty-dong-do-bao-lu-post353628.html
MIC tặng bình cứu hỏa cho xe ô tô khi mua bảo hiểm vật chất,"Chương trình tặng quà đầu xuân với bình cứu hỏa và dịch vụ bảo hiểm vật chất tăng cường có thể ảnh hưởng đến nhu cầu mua bảo hiểm, nhưng không có thông tin rõ ràng về tăng trưởng doanh thu hoặc chi phí.","{
  ""title"": ""MIC tặng bình cứu hỏa cho xe ô tô khi mua bảo hiểm vật chất"",
  ""summary_impact"": ""Chương trình tặng quà đầu xuân với bình cứu hỏa và dịch vụ bảo hiểm vật chất tăng cường có thể ảnh hưởng đến nhu cầu mua bảo hiểm, nhưng không có thông tin rõ ràng về tăng trưởng doanh thu hoặc chi phí."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/mic-tang-binh-cuu-hoa-cho-xe-o-to-khi-mua-bao-hiem-vat-chat-post128628.html
PYN Elite Fund trở thành cổ đông lớn của Bảo hiểm Quân đội (MIG),"Mua vào cổ phiếu lớn và trở thành cổ đông lớn có thể ảnh hưởng đến định giá DCF nhờ kỳ vọng tăng trưởng và vị thế thị trường, nhưng không có thông tin rõ ràng về rủi ro hoặc cơ hội tài chính cụ thể.","{
  ""title"": ""PYN Elite Fund trở thành cổ đông lớn của Bảo hiểm Quân đội (MIG)"",
  ""summary_impact"": ""Mua vào cổ phiếu lớn và trở thành cổ đông lớn có thể ảnh hưởng đến định giá DCF nhờ kỳ vọng tăng trưởng và vị thế thị trường, nhưng không có thông tin rõ ràng về rủi ro hoặc cơ hội tài chính cụ thể."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.tinnhanhchungkhoan.vn/pyn-elite-fund-tro-thanh-co-dong-lon-cua-bao-hiem-quan-doi-mig-post317504.html
"Công ty bảo hiểm đầu tiên công bố BCTC, lợi nhuận tăng hơn 30% trong nửa đầu năm","Lợi nhuận tăng 31,9% và 48,5% so với cùng kỳ năm trước, cùng với tăng trưởng doanh thu mảng bảo hiểm, tác động tích cực đến định giá DCF.","{
  ""title"": ""Tổng CTCP Bảo hiểm Quân đội công bố BCTC, lợi nhuận tăng hơn 30% trong nửa đầu năm"",
  ""summary_impact"": ""Lợi nhuận tăng 31,9% và 48,5% so với cùng kỳ năm trước, cùng với tăng trưởng doanh thu mảng bảo hiểm, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Lợi nhuận trước thuế tăng 31,9%."",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""Tăng trưởng doanh thu mảng bảo hiểm hỗ trợ thị phần.""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://vietnambiz.vn/cong-ty-bao-hiem-dau-tien-cong-bo-bctc-loi-nhuan-tang-hon-30-trong-nua-dau-nam-202572114536463.htm
Một công ty bảo hiểm đặt mục tiêu tăng 75% lợi nhuận trong năm 2025,"Mục tiêu lợi nhuận tăng 75% và doanh thu tăng 25% làm tăng kỳ vọng dòng tiền tương lai, tác động tích cực đến định giá DCF.","{
  ""title"": ""Một công ty bảo hiểm đặt mục tiêu tăng 75% lợi nhuận trong năm 2025"",
  ""summary_impact"": ""Mục tiêu lợi nhuận tăng 75% và doanh thu tăng 25% làm tăng kỳ vọng dòng tiền tương lai, tác động tích cực đến định giá DCF."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Mục tiêu lợi nhuận tăng 75%"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""Giữ vững Top 4 thị phần""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""Hoãn dự án xây dựng nhà máy mới"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://www.dnse.com.vn/senses/tin-tuc/mot-cong-ty-bao-hiem-at-muc-tieu-tang-75-loi-nhuan-trong-nam-2025-35002711
Một doanh nghiệp khoáng sản thông qua trả cổ tức 55% bằng cổ phiếu,Trả cổ tức 55% bằng cổ phiếu tác động tiêu cực đến định giá DCF do giảm dòng tiền cho cổ đông và ảnh hưởng đến giá cổ phiếu.,"{
  ""title"": ""Một doanh nghiệp khoáng sản thông qua trả cổ tức 55% bằng cổ phiếu"",
  ""summary_impact"": ""Trả cổ tức 55% bằng cổ phiếu tác động tiêu cực đến định giá DCF do giảm dòng tiền cho cổ đông và ảnh hưởng đến giá cổ phiếu."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Tỷ lệ cổ tức 55%"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""Mở rộng quy mô và tăng sở hữu mỏ cát""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""Đầu tư mở rộng quy mô và tăng sở hữu mỏ cát"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://vietstock.vn/2025/07/mot-doanh-nghiep-khoang-san-thong-qua-tra-co-tuc-55-bang-co-phieu-738-1326138.htm
"Sập nhà 5 tầng, Đăng Khoa thiệt hại 30 tỷ đồng","Sự việc sập nhà gây thiệt hại nghiêm trọng cho hàng hóa và hoạt động kinh doanh của Siêu thị Máy tính Đăng Khoa, làm giảm giá trị hiện tại dựa trên dòng tiền (DCF) do rủi ro tài chính và kinh doanh tăng lên.","{
  ""title"": ""Sập nhà 5 tầng, Đăng Khoa thiệt hại 30 tỷ đồng"",
  ""summary_impact"": ""Sự việc sập nhà gây thiệt hại nghiêm trọng cho hàng hóa và hoạt động kinh doanh của Siêu thị Máy tính Đăng Khoa, làm giảm giá trị hiện tại dựa trên dòng tiền (DCF) do rủi ro tài chính và kinh doanh tăng lên."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""NONE"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://cafef.vn/doanh-nghiep/sap-nha-5-tang-dang-khoa-thiet-hai-30-ty-dong-20110331092556157.chn
"Bảo hiểm BIDV (BIC): Lợi nhuận từ đầu tư tài chính bù đắp cho mảng bảo hiểm, hoàn thành 58% kế hoạch năm","Lợi nhuận tăng 20% và hoàn thành 58% kế hoạch năm do hoạt động tài chính, nhưng mảng bảo hiểm đối mặt với thách thức do chi phí bồi thường tăng.","{
  ""title"": ""Bảo hiểm BIDV (BIC): Lợi nhuận từ đầu tư tài chính bù đắp cho mảng bảo hiểm, hoàn thành 58% kế hoạch năm"",
  ""summary_impact"": ""Lợi nhuận tăng 20% và hoàn thành 58% kế hoạch năm do hoạt động tài chính, nhưng mảng bảo hiểm đối mặt với thách thức do chi phí bồi thường tăng."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Lợi nhuận từ hoạt động tài chính tăng 20%."",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""Hoãn dự án xây dựng nhà máy mới"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""Lãi suất vay cao"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://doanhnhan.baophapluat.vn/bao-hiem-bidv-bic-loi-nhuan-tu-dau-tu-tai-chinh-bu-dap-cho-mang-bao-hiem-hoan-thanh-58-ke-hoach-nam-84951.html
BIC tăng lợi nhuận nhờ đầu tư tài chính,"BIC đạt lợi nhuận sau thuế 174,2 tỷ đồng, tăng 3,25% yoy, do tăng trưởng hoạt động tài chính và cải thiện hiệu quả kinh doanh. Chi phí hoạt động tài chính tăng 133,4% nhưng lợi nhuận từ hoạt động tài chính tăng 30,31% lũy kế 6 tháng.","{
  ""title"": ""BIC tăng lợi nhuận nhờ đầu tư tài chính"",
  ""summary_impact"": ""BIC đạt lợi nhuận sau thuế 174,2 tỷ đồng, tăng 3,25% yoy, do tăng trưởng hoạt động tài chính và cải thiện hiệu quả kinh doanh. Chi phí hoạt động tài chính tăng 133,4% nhưng lợi nhuận từ hoạt động tài chính tăng 30,31% lũy kế 6 tháng."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Lợi nhuận sau thuế đạt 174,2 tỷ đồng, tăng 3,25% yoy."",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""NONE""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""NONE"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""Hoãn dự án xây dựng nhà máy mới."",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""NONE"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://mekongasean.vn/bic-tang-loi-nhuan-nho-dau-tu-tai-chinh-44521.html
"BIC đặt kế hoạch lãi giảm, muốn tăng vốn để dễ trúng thầu dự án trọng điểm","Kế hoạch giảm lợi nhuận và tăng vốn điều lệ nhằm tăng khả năng trúng thầu dự án trọng điểm, tác động tiêu cực đến định giá DCF do rủi ro tài chính và chi phí vốn tăng.","{
  ""title"": ""BIC đặt kế hoạch lãi giảm, muốn tăng vốn để dễ trúng thầu dự án trọng điểm"",
  ""summary_impact"": ""Kế hoạch giảm lợi nhuận và tăng vốn điều lệ nhằm tăng khả năng trúng thầu dự án trọng điểm, tác động tiêu cực đến định giá DCF do rủi ro tài chính và chi phí vốn tăng."",
  ""REV_DEMAND"": {
    ""GUIDANCE_EARNINGS"": ""Tổng doanh thu phí bảo hiểm đạt 5.600 tỷ đồng năm 2025"",
    ""CONTRACTS_BACKLOG"": ""NONE"",
    ""COMPETITION_SHARE"": ""Vị trí thứ 5 thị trường bảo hiểm phi nhân thọ, gần công ty MIC""
  },
  ""COST_MARGIN"": {
    ""COMMODITIES_INPUTS"": ""Giá nguyên vật liệu tăng mạnh"",
    ""FX_LOGISTICS_LABOR"": ""NONE"",
    ""TAX_DEPRECIATION_POLICY"": ""NONE""
  },
  ""CAPEX_NWC"": {
    ""CAPEX_PROJECTS"": ""NONE"",
    ""WORKING_CAPITAL"": ""NONE"",
    ""ASSET_SALES_IMPAIRMENT"": ""NONE""
  },
  ""CAPITAL_WACC"": {
    ""INTEREST_RATES_CREDIT"": ""Lãi suất vay thấp"",
    ""EQUITY_ISSUANCE_BUYBACK"": ""NONE"",
    ""BETA_MRP_VOL"": ""NONE""
  },
  ""LT_GROWTH_TERMINAL"": {
    ""MACRO_GDP_CPI"": ""NONE"",
    ""REGULATION_POLICY"": ""NONE"",
    ""ESG_GOVERNANCE_EVENTS"": ""NONE""
  }
}",https://baodautu.vn/bic-dat-ke-hoach-lai-giam-muon-tang-von-de-de-trung-thau-du-an-trong-diem-d254304.html
